gender,quoteID,topic
male,2019-09-03-014421,drinks
male,2019-06-07-015789,opinion
male,2019-04-23-047498,politics
female,2019-09-19-021082,us
male,2019-02-06-023639,magazine
male,2019-06-14-093756,review
male,2019-07-24-015707,television
male,2019-06-13-025716,golf
female,2019-04-10-104607,music
male,2019-01-02-018902,sports
male,2019-03-27-107466,sports
male,2019-02-14-106749,arts
male,2019-07-05-018263,review
male,2019-04-26-019455,arts
male,2019-08-22-028013,opinion
male,2019-10-22-029243,politics
female,2019-09-27-036240,basketball
male,2019-08-02-096772,newyorktoday
female,2019-05-03-115695,sports
male,2019-09-24-113934,upshot
male,2019-11-12-114121,politics
female,2019-03-10-020528,asia
female,2019-11-19-048445,health
female,2019-10-21-107298,books
male,2019-12-10-047777,realestate
female,2019-07-08-001560,us
male,2019-02-12-055574,politics
male,2019-01-31-006361,business
male,2019-06-06-006219,business
male,2019-07-08-042415,nyregion
female,2019-06-19-064227,books
male,2019-01-05-004095,europe
female,2019-11-20-011069,style
female,2019-02-04-009409,books
male,2019-10-04-012780,economy
male,2019-05-03-067422,nyregion
male,2019-03-15-073965,television
male,2019-01-01-030274,us
female,2019-08-27-063092,review
male,2019-09-13-075373,podcasts
male,2019-05-03-081184,us
male,2019-04-30-084002,obituaries
female,2019-03-27-033543,magazine
female,2019-04-02-043149,dance
female,2019-03-02-021598,fashion
male,2019-05-18-047583,books
male,2019-05-23-046984,asia
female,2019-04-26-028459,europe
male,2019-12-10-041552,opinion
female,2019-10-21-085949,us
male,2019-01-25-106862,politics
male,2019-05-19-028011,sports
male,2019-05-18-029095,us
male,2019-06-05-120327,soccer
female,2019-10-31-067869,movies
male,2019-03-20-121614,opinion
male,2019-05-26-058956,europe
male,2019-01-09-061987,books
female,2019-09-26-123703,review
female,2019-10-23-067768,design
female,2019-05-24-069380,style
male,2019-08-24-032212,television
male,2019-10-25-001197,middleeast
male,2019-03-12-001136,americas
female,2019-12-11-002404,business
female,2019-05-16-081691,design
male,2019-11-01-075463,movies
male,2019-12-17-066231,middleeast
male,2019-12-23-053796,movies
female,2019-10-07-070778,americas
female,2019-12-06-084000,review
male,2019-11-20-094873,design
male,2019-10-10-020169,theater
male,2019-06-16-047662,politics
male,2019-05-02-026416,sports
female,2019-06-28-022868,politics
male,2019-01-11-023768,arts
female,2019-11-14-104446,us
male,2019-09-19-032072,autoracing
male,2019-09-20-032321,nyregion
female,2019-10-03-112109,design
male,2019-06-29-013846,us
female,2019-10-13-017382,opinion
female,2019-06-08-019235,sports
male,2019-03-06-118665,sports
male,2019-02-23-020651,learning
female,2019-10-16-042156,business
male,2019-06-29-046213,business
male,2019-09-09-105101,politics
male,2019-12-24-022505,hockey
male,2019-08-14-041810,style
male,2019-09-24-117128,television
male,2019-08-28-045122,americas
male,2019-06-11-051824,television
female,2019-09-11-001798,politics
male,2019-05-23-003041,television
female,2019-12-06-004908,politics
male,2019-10-17-005203,media
male,2019-11-27-005960,magazine
female,2019-10-24-060519,design
male,2019-08-22-006376,music
female,2019-04-30-063598,opinion
female,2019-11-20-063328,nyregion
male,2019-09-26-011209,design
male,2019-01-03-011456,obituaries
male,2019-04-10-071803,golf
male,2019-05-08-015653,us
male,2019-06-12-018343,books
female,2019-08-16-062810,books
male,2019-09-17-070884,business
male,2019-11-20-079932,design
male,2019-05-11-039917,politics
male,2019-10-17-028856,dance
male,2019-10-17-032394,theater
female,2019-02-08-087608,design
male,2019-10-28-076732,review
male,2019-12-07-016420,golf
male,2019-02-14-039551,realestate
male,2019-10-28-033318,politics
female,2019-10-23-095573,t-magazine
male,2019-12-01-048324,television
female,2019-11-26-090008,review
male,2019-03-13-102413,australia
male,2019-04-17-048986,theater
male,2019-04-15-045390,design
male,2019-05-03-055640,theater
male,2019-07-17-050768,baseball
female,2019-01-18-114109,sports
female,2019-08-10-031527,europe
male,2019-10-11-073286,nyregion
female,2019-07-03-000871,travel
female,2019-05-12-037852,opinion
female,2019-09-12-003378,retirement
male,2019-02-20-005123,design
male,2019-06-02-003002,business
female,2019-07-07-032184,obituaries
male,2019-02-21-010268,world
male,2019-03-04-076621,health
male,2019-04-18-007534,politics
male,2019-11-27-013157,politics
male,2019-08-16-076100,europe
female,2019-08-23-081533,asia
male,2019-02-12-023719,media
female,2019-12-03-090376,arts
female,2019-02-15-102071,realestate
male,2019-12-23-017401,business
male,2019-06-28-083157,movies
male,2019-06-24-089629,newyorktoday
male,2019-12-31-014261,us
female,2019-05-02-029198,movies
male,2019-04-15-025376,asia
female,2019-10-09-028848,review
female,2019-02-05-102441,design
male,2019-05-17-106644,television
male,2019-08-14-094883,politics
male,2019-05-09-034582,sports
female,2019-07-23-069496,magazine
male,2019-06-05-112358,middleeast
female,2019-06-29-042505,media
male,2019-03-17-016740,sports
male,2019-02-05-035556,opinion
male,2019-06-11-111099,politics
male,2019-10-07-033562,americas
male,2019-08-16-035356,realestate
female,2019-06-17-106929,us
male,2019-01-10-115869,climate
male,2019-05-10-045375,sports
male,2019-06-20-127744,business
male,2019-06-06-135656,europe
female,2019-10-10-047679,opinion
male,2019-06-21-122700,politics
male,2019-05-06-109406,sports
male,2019-09-21-061773,sports
female,2019-04-26-001844,review
female,2019-12-13-005618,the-daily
male,2019-05-31-006769,movies
male,2019-03-12-007293,television
female,2019-11-27-012790,politics
male,2019-11-16-007459,arts
male,2019-05-03-067733,obituaries
male,2019-10-10-066624,business
female,2019-01-04-056055,style
male,2019-08-08-018132,music
male,2019-12-03-066865,arts
female,2019-08-07-066620,briefing
male,2019-08-16-061257,business
male,2019-02-23-039756,review
male,2019-08-15-025026,review
male,2019-10-28-069968,science
female,2019-05-02-031770,us
male,2019-08-23-070556,media
female,2019-01-20-041716,design
male,2019-10-18-082807,baseball
male,2019-07-01-025481,theater
male,2019-09-04-087176,europe
female,2019-09-10-034022,television
male,2019-05-07-086309,europe
female,2019-10-21-036315,realestate
male,2019-02-09-022982,politics
female,2019-11-24-020429,politics
male,2019-07-23-064235,us
male,2019-03-06-105556,music
male,2019-09-09-042210,europe
male,2019-04-06-052284,sports
male,2019-01-15-049733,asia
male,2019-07-31-039744,design
male,2019-02-23-029134,style
male,2019-10-29-051777,economy
male,2019-08-22-055593,music
female,2019-01-31-067122,books
male,2019-02-20-125763,opinion
male,2019-05-21-063618,style
female,2019-09-02-071418,magazine
male,2019-08-08-109538,design
female,2019-09-04-119773,europe
male,2019-06-26-059154,politics
male,2019-07-09-093844,basketball
male,2019-01-25-069865,sports
female,2019-08-01-096209,music
female,2019-08-29-065652,books
male,2019-01-14-066419,business
male,2019-03-14-005511,opinion
male,2019-06-08-003446,politics
male,2019-06-17-072546,television
female,2019-01-14-008870,sports
male,2019-03-01-010194,sports
male,2019-03-20-011993,europe
male,2019-06-06-013393,opinion
male,2019-06-12-015441,us
male,2019-12-23-058207,opinion
male,2019-11-04-015490,nyregion
female,2019-10-07-015363,briefing
female,2019-12-04-090356,us
male,2019-05-29-020810,business
male,2019-03-15-101758,television
female,2019-09-21-046440,climate
male,2019-03-06-025154,sports
male,2019-06-05-028379,television
female,2019-06-19-031854,politics
female,2019-08-29-033402,design
male,2019-01-20-020057,africa
male,2019-08-30-108083,politics
male,2019-05-01-130919,television
male,2019-02-14-048595,europe
female,2019-05-02-047527,theater
male,2019-05-30-128849,magazine
male,2019-11-26-117296,technology
male,2019-06-20-134529,theater
male,2019-07-27-041735,football
male,2019-04-30-000984,middleeast
male,2019-11-18-046072,politics
male,2019-08-09-002320,music
male,2019-10-27-001148,sports
female,2019-08-13-002412,asia
male,2019-12-24-002176,politics
male,2019-10-17-005483,opinion
male,2019-11-04-006903,politics
male,2019-03-26-008087,baseball
female,2019-10-03-008433,arts
female,2019-09-20-056468,review
male,2019-06-07-061184,review
male,2019-12-20-011516,politics
male,2019-11-30-006650,europe
male,2019-11-01-064708,television
female,2019-03-08-021301,television
male,2019-09-20-069685,television
male,2019-10-24-077321,politics
female,2019-07-26-015572,books
female,2019-03-27-027186,politics
female,2019-03-22-074488,australia
male,2019-03-18-023730,sports
male,2019-09-27-028518,middleeast
male,2019-02-03-041739,sports
male,2019-12-10-027876,opinion
male,2019-04-19-036837,reader-center
female,2019-06-11-086489,design
male,2019-09-10-083848,business
female,2019-06-12-099669,politics
male,2019-06-23-045220,upshot
male,2019-09-23-035814,climate
male,2019-04-18-023929,television
female,2019-01-20-049512,design
male,2019-07-07-019174,europe
male,2019-10-29-045325,magazine
male,2019-05-03-050359,theater
male,2019-02-09-055933,europe
male,2019-08-23-095238,realestate
male,2019-09-11-059764,politics
male,2019-10-27-053353,middleeast
male,2019-10-27-054218,sports
female,2019-05-06-102962,politics
male,2019-09-17-059713,wirecutter
female,2019-12-19-104089,arts
male,2019-07-23-043454,politics
male,2019-02-23-063545,upshot
male,2019-02-26-069853,opinion
male,2019-05-21-126839,style
female,2019-10-03-130226,books
male,2019-09-18-002427,arts
male,2019-07-01-001921,music
male,2019-05-27-002111,business
male,2019-10-30-006201,opinion
male,2019-05-24-079608,television
male,2019-08-13-066718,business
female,2019-04-05-011211,politics
male,2019-01-11-009656,basketball
female,2019-06-04-011939,europe
male,2019-04-02-088594,politics
male,2019-06-06-093027,europe
male,2019-09-12-015840,europe
male,2019-08-01-012042,television
male,2019-08-14-015530,letters
male,2019-10-04-018338,asia
male,2019-04-09-092768,middleeast
female,2019-02-13-083403,theater
male,2019-12-12-085171,politics
male,2019-06-19-025135,politics
male,2019-10-29-028488,magazine
male,2019-10-24-033057,movies
male,2019-04-01-033875,politics
male,2019-06-27-030837,europe
female,2019-11-12-104046,politics
male,2019-12-20-032340,sports
female,2019-10-01-109974,music
male,2019-06-09-055362,asia
male,2019-06-19-122457,opinion
male,2019-09-20-110817,politics
male,2019-03-28-049655,opinion
male,2019-05-02-050513,business
male,2019-03-04-111334,europe
female,2019-04-26-078845,music
female,2019-11-02-024927,style
male,2019-02-21-136263,politics
female,2019-01-23-053102,theater
male,2019-06-08-062829,sports
male,2019-09-15-000443,t-magazine
male,2019-04-28-002858,politics
male,2019-07-10-048382,television
male,2019-03-12-005394,sports
female,2019-09-04-007071,travel
female,2019-10-28-052780,television
female,2019-02-14-066285,style
male,2019-06-19-010365,politics
male,2019-12-18-052478,music
male,2019-11-26-059103,theater
female,2019-12-09-009729,television
male,2019-11-08-012631,nyregion
female,2019-09-10-013795,review
male,2019-03-15-073621,soccer
female,2019-10-18-018085,letters
male,2019-03-02-038117,us
female,2019-03-29-080128,obituaries
female,2019-08-24-035852,politics
male,2019-04-02-030466,politics
female,2019-05-15-029820,us
male,2019-10-28-071827,politics
male,2019-03-27-091330,baseball
male,2019-08-29-030148,science
male,2019-04-19-037199,politics
female,2019-05-20-080803,us
male,2019-02-07-101444,television
male,2019-10-21-036837,books
male,2019-11-03-021346,europe
female,2019-01-28-047724,europe
male,2019-05-02-115295,us
male,2019-05-08-058398,television
male,2019-12-06-056914,the-daily
male,2019-04-02-063228,smarter-living
male,2019-03-13-128137,sports
male,2019-05-03-128537,theater
female,2019-11-03-059326,television
male,2019-01-04-000459,asia
female,2019-12-30-039121,opinion
male,2019-05-29-074642,sports
male,2019-11-19-002593,books
male,2019-12-03-067534,eat
male,2019-08-03-032098,politics
male,2019-04-05-005349,design
male,2019-05-22-005768,music
male,2019-03-13-005774,politics
male,2019-02-16-004606,us
male,2019-05-16-013662,politics
male,2019-08-22-013167,politics
female,2019-06-17-075598,business
male,2019-03-28-089662,us
male,2019-02-14-019605,science
male,2019-11-21-021270,politics
male,2019-03-02-010828,middleeast
male,2019-07-31-068916,africa
male,2019-11-14-097687,us
male,2019-10-24-026536,nyregion
female,2019-01-31-106098,design
male,2019-04-08-093078,politics
female,2019-01-26-050316,sports
male,2019-08-28-025043,letters
male,2019-11-01-027009,review
male,2019-11-13-033939,politics
male,2019-03-25-029608,books
female,2019-06-20-035706,magazine
male,2019-10-25-034897,music
male,2019-04-14-019103,sports
female,2019-07-15-031404,media
female,2019-01-25-116005,politics
male,2019-12-14-050030,politics
male,2019-07-05-076982,opinion
male,2019-01-10-113373,politics
male,2019-05-29-050072,opinion
male,2019-03-12-103314,business
male,2019-10-15-048337,europe
female,2019-05-30-052968,music
male,2019-10-16-128191,politics
female,2019-11-21-126811,politics
male,2019-11-19-050086,politics
male,2019-08-20-105455,review
male,2019-09-06-121542,autoracing
female,2019-01-17-060374,opinion
male,2019-06-12-060519,sports
female,2019-05-02-003727,politics
male,2019-05-29-006821,business
female,2019-11-07-069062,review
male,2019-04-18-035238,politics
male,2019-06-19-012510,music
male,2019-02-18-013594,science
male,2019-02-28-081716,dealbook
male,2019-10-14-015263,politics
female,2019-10-10-018165,nyregion
female,2019-04-02-080366,sports
female,2019-01-28-069530,movies
male,2019-12-13-019225,movies
male,2019-08-16-067055,basketball
male,2019-03-29-089276,hockey
male,2019-06-28-023273,politics
male,2019-03-25-077746,politics
male,2019-09-11-088249,politics
female,2019-08-15-027541,review
male,2019-06-21-087106,asia
male,2019-03-02-046607,middleeast
female,2019-05-22-034514,us
female,2019-01-25-032909,sports
male,2019-10-18-088274,baseball
male,2019-12-03-086600,arts
male,2019-10-02-100984,dealbook
male,2019-12-15-015992,obituaries
female,2019-10-24-039834,books
male,2019-03-20-041251,arts
female,2019-06-27-092027,books
male,2019-01-14-037744,fashion
male,2019-04-12-102693,theater
male,2019-07-06-016762,tennis
female,2019-03-23-021696,europe
male,2019-01-30-050906,business
female,2019-06-18-109011,australia
male,2019-01-10-105625,politics
male,2019-02-02-056748,sunday-review
male,2019-12-10-100413,europe
male,2019-01-23-121806,politics
female,2019-01-03-093779,television
male,2019-05-07-055308,europe
female,2019-02-06-061262,theater
male,2019-05-06-051142,nyregion
male,2019-08-08-054085,books
female,2019-10-16-064834,politics
male,2019-05-09-067950,review
male,2019-07-03-050301,obituaries
male,2019-06-25-053392,politics
female,2019-07-24-082756,books
male,2019-06-29-049167,science
male,2019-10-18-069076,television
female,2019-09-06-002547,sports
male,2019-02-16-040127,europe
male,2019-02-06-077612,opinion
male,2019-02-04-004936,obituaries
male,2019-07-24-004206,theater
male,2019-02-11-008177,t-magazine
male,2019-09-18-081273,middleeast
female,2019-09-11-084804,books
male,2019-10-24-014979,review
male,2019-01-21-013358,asia
male,2019-11-01-019105,movies
male,2019-09-20-018589,nyregion
male,2019-06-02-046106,middleeast
male,2019-07-24-016995,science
male,2019-06-13-031495,economy
male,2019-02-04-098765,politics
male,2019-12-04-041323,opinion
male,2019-09-17-039247,science
male,2019-12-06-116262,television
male,2019-10-29-043169,design
female,2019-04-26-076532,movies
female,2019-01-07-097615,media
female,2019-11-16-026311,politics
male,2019-06-03-001857,politics
female,2019-04-04-063645,sports
female,2019-09-27-003325,nyregion
female,2019-08-18-001595,books
male,2019-06-07-004089,t-magazine
female,2019-10-24-005229,design
female,2019-09-08-031207,obituaries
female,2019-02-20-070321,music
female,2019-07-24-009325,books
male,2019-06-03-012773,media
male,2019-06-02-033867,tennis
male,2019-01-26-007092,canada
male,2019-01-09-063492,politics
female,2019-01-03-013155,review
male,2019-06-17-017096,opinion
male,2019-06-13-089842,science
female,2019-11-18-030989,hockey
female,2019-08-06-074057,television
female,2019-01-07-030212,review
male,2019-02-06-097456,theater
male,2019-10-28-079466,review
male,2019-03-08-043469,dance
female,2019-04-02-103194,obituaries
male,2019-11-29-032133,business
male,2019-05-28-045248,books
male,2019-10-15-047911,politics
female,2019-11-25-042764,politics
male,2019-05-30-112174,nyregion
male,2019-07-31-038448,music
male,2019-01-08-045165,arts
female,2019-09-06-107257,tennis
female,2019-07-19-070989,australia
male,2019-02-26-116201,europe
female,2019-09-04-116108,tennis
male,2019-06-09-055765,politics
female,2019-02-09-033812,opinion
male,2019-09-04-119799,technology
female,2019-08-30-059261,us
female,2019-11-06-069380,review
female,2019-11-29-088147,opinion
male,2019-11-13-072555,music
male,2019-09-02-077305,ncaafootball
female,2019-03-15-077911,europe
female,2019-01-21-001600,movies
male,2019-07-20-000698,sunday
male,2019-03-21-072830,us
female,2019-06-13-002784,politics
male,2019-05-22-003956,us
male,2019-11-07-079907,europe
male,2019-02-21-082020,television
male,2019-01-05-002592,politics
male,2019-01-20-003039,business
female,2019-08-31-003548,tennis
female,2019-02-19-011158,obituaries
male,2019-06-09-006796,nyregion
female,2019-03-08-017427,review
male,2019-05-16-097553,movies
female,2019-10-03-096046,us
male,2019-07-15-073861,soccer
female,2019-01-01-039661,nyregion
male,2019-04-04-108108,europe
male,2019-09-23-021036,middleeast
female,2019-06-07-096158,television
female,2019-06-05-101754,politics
male,2019-07-30-068712,design
female,2019-11-22-102021,music
male,2019-04-24-061117,music
male,2019-09-07-052374,europe
male,2019-09-30-091062,dining
male,2019-08-16-027450,sports
female,2019-06-20-112614,design
male,2019-05-03-034773,sports
female,2019-04-28-016538,sports
male,2019-04-25-021933,us
male,2019-08-03-047995,self-care
male,2019-07-03-088474,asia
female,2019-03-23-019255,politics
male,2019-12-26-020023,middleeast
female,2019-03-26-124310,style
male,2019-10-08-112722,opinion
female,2019-07-30-032336,health
male,2019-07-08-087755,tennis
male,2019-11-01-120574,music
male,2019-05-24-000911,review
female,2019-02-10-028581,nyregion
female,2019-11-08-004125,fashion
male,2019-10-21-053110,arts
male,2019-06-30-026683,sports
female,2019-07-26-008050,sports
male,2019-07-08-047041,asia
male,2019-10-18-014820,europe
female,2019-12-02-062150,nyregion
male,2019-05-18-037951,opinion
female,2019-05-23-085401,sports
male,2019-04-08-030412,europe
male,2019-02-25-030831,design
female,2019-06-17-031282,sports
male,2019-10-11-095509,africa
female,2019-02-15-098379,music
male,2019-11-20-042702,politics
male,2019-05-16-046105,politics
male,2019-07-23-028504,books
male,2019-10-12-023305,olympics
male,2019-10-28-086936,health
male,2019-11-20-050575,style
male,2019-01-25-107604,opinion
female,2019-03-22-102411,media
male,2019-05-23-122599,design
male,2019-12-01-030260,hockey
male,2019-11-09-062655,science
female,2019-09-22-033806,reader-center
male,2019-12-09-056144,politics
male,2019-06-01-063380,politics
male,2019-05-02-083837,americas
male,2019-01-24-085335,review
male,2019-10-29-009251,magazine
male,2019-12-04-010172,t-magazine
male,2019-03-29-011836,television
male,2019-09-04-012170,magazine
male,2019-06-10-011746,television
male,2019-04-13-043778,politics
male,2019-03-01-014636,americas
male,2019-11-21-091263,style
male,2019-09-26-087832,politics
male,2019-07-17-015758,magazine
female,2019-05-30-098073,economy
male,2019-05-02-024019,health
female,2019-05-10-095695,upshot
male,2019-11-19-024519,politics
male,2019-05-21-025997,theater
male,2019-08-02-083879,asia
female,2019-06-28-081963,sports
male,2019-07-26-064104,opinion
male,2019-03-02-013386,obituaries
male,2019-12-21-012150,politics
male,2019-05-23-030480,climate
male,2019-11-05-098055,basketball
male,2019-03-27-031873,television
male,2019-04-10-110735,nyregion
female,2019-04-05-034267,politics
male,2019-07-30-074009,music
female,2019-02-01-040776,books
male,2019-01-09-043486,sports
male,2019-07-26-077679,politics
female,2019-09-08-023681,obituaries
male,2019-07-28-016417,obituaries
male,2019-02-23-026536,upshot
male,2019-02-04-113478,review
male,2019-10-24-129245,science
female,2019-07-17-109957,arts
male,2019-04-01-053756,style
male,2019-03-15-058284,autoracing
male,2019-11-25-004475,politics
female,2019-07-07-002596,obituaries
male,2019-07-01-005462,nyregion
male,2019-08-21-006756,us
female,2019-02-14-010934,style
male,2019-03-01-016007,americas
female,2019-09-24-016188,politics
female,2019-05-15-021360,music
male,2019-11-20-077449,world
male,2019-05-23-027749,books
male,2019-03-20-079946,fashion
male,2019-10-08-024379,us
male,2019-01-18-080862,opinion
male,2019-04-02-032486,us
male,2019-04-04-034225,business
male,2019-09-25-034814,music
male,2019-04-11-095489,theater
male,2019-03-14-039399,sports
male,2019-07-07-015816,energy-environment
male,2019-06-03-082948,television
male,2019-05-01-044741,design
female,2019-11-10-050753,politics
male,2019-10-05-023429,canada
male,2019-08-26-035774,asia
female,2019-12-19-089602,magazine
female,2019-10-10-047880,review
female,2019-12-04-105681,briefing
male,2019-10-09-107686,politics
male,2019-12-11-049375,basketball
male,2019-06-12-056833,health
male,2019-03-21-057992,politics
female,2019-09-28-031098,politics
male,2019-03-15-126151,sports
male,2019-06-10-105210,technology
female,2019-07-15-050167,nyregion
female,2019-04-12-065354,opinion
male,2019-06-24-059565,television
female,2019-07-17-057915,magazine
male,2019-06-06-134087,music
female,2019-05-30-073724,magazine
female,2019-06-22-063686,opinion
male,2019-01-30-000061,design
male,2019-12-26-034582,movies
male,2019-09-17-071169,mind
male,2019-10-20-002198,arts
female,2019-07-23-003652,obituaries
male,2019-05-29-006197,television
female,2019-01-23-006895,style
female,2019-02-05-080057,dining
female,2019-03-29-008451,politics
male,2019-11-17-040184,briefing
female,2019-09-20-008409,basketball
female,2019-07-17-008092,books
male,2019-07-17-071390,magazine
male,2019-03-11-076198,books
male,2019-08-28-075263,the-weekly
male,2019-01-27-006673,nyregion
male,2019-10-08-013007,theater
male,2019-03-21-087746,americas
male,2019-01-25-093119,review
male,2019-05-29-019997,television
male,2019-09-03-083311,dining
male,2019-08-01-015877,tennis
male,2019-12-12-085027,health
female,2019-04-27-030894,pageoneplus
male,2019-04-09-097677,obituaries
male,2019-01-10-093449,politics
male,2019-11-05-025209,television
male,2019-11-16-051019,europe
female,2019-03-28-029130,politics
male,2019-09-12-106863,television
male,2019-05-18-015817,sports
female,2019-08-24-014387,obituaries
female,2019-11-01-032733,style
male,2019-02-08-034706,politics
male,2019-12-06-106608,sunday
male,2019-07-06-042106,tennis
female,2019-09-04-039009,design
male,2019-01-25-040565,sports
male,2019-06-06-043342,music
male,2019-03-12-101893,arts
female,2019-10-18-042534,television
female,2019-10-17-131717,move
male,2019-04-02-050106,canada
male,2019-02-19-048515,dealbook
female,2019-12-15-022524,australia
male,2019-01-21-000976,books
female,2019-01-25-002162,upshot
female,2019-08-19-001885,theater
male,2019-02-16-030612,politics
female,2019-07-19-036040,politics
male,2019-12-13-004780,sports
female,2019-01-16-006385,obituaries
male,2019-02-23-032085,style
male,2019-10-20-006082,health
male,2019-06-23-032329,europe
female,2019-10-15-066294,review
female,2019-10-24-015399,live
male,2019-08-11-006606,politics
male,2019-06-05-073137,soccer
male,2019-02-05-071352,magazine
female,2019-06-14-019692,sports
male,2019-09-09-064646,style
male,2019-01-04-017920,music
male,2019-12-02-019233,europe
male,2019-09-23-021076,us
male,2019-02-24-039711,us
female,2019-04-08-073619,politics
male,2019-10-28-067954,asia
female,2019-03-14-086666,sports
male,2019-01-23-029974,politics
male,2019-10-29-076729,upshot
male,2019-10-08-029169,us
male,2019-01-04-071249,obituaries
male,2019-06-27-033109,politics
male,2019-10-30-039461,weddings
female,2019-10-09-037758,books
female,2019-01-16-096596,opinion
female,2019-05-04-019481,sunday
male,2019-11-18-034121,politics
male,2019-08-10-042040,style
female,2019-03-12-080962,technology
male,2019-10-25-037965,football
female,2019-06-20-043208,magazine
male,2019-09-07-049245,africa
male,2019-01-29-042925,magazine
male,2019-09-16-086828,travel
female,2019-08-29-044484,books
male,2019-02-17-023546,sports
male,2019-08-28-044234,business
male,2019-12-19-043062,television
male,2019-06-21-051135,asia
male,2019-09-11-109061,business
male,2019-07-06-021530,tennis
female,2019-09-06-055459,realestate
female,2019-12-18-047022,media
female,2019-10-16-060616,books
male,2019-06-03-051020,media
male,2019-09-17-106994,t-magazine
male,2019-12-04-057909,arts
male,2019-11-27-108616,europe
male,2019-12-03-107537,business
male,2019-09-17-111055,rugby
male,2019-11-13-122357,business
male,2019-12-19-054039,us
female,2019-02-16-034416,sunday
male,2019-09-09-104048,australia
male,2019-08-09-105595,climate
male,2019-08-08-111903,basketball
male,2019-08-27-052882,science
male,2019-08-30-111257,style
male,2019-04-19-028072,review
female,2019-09-08-059732,review
male,2019-10-19-035277,politics
male,2019-08-14-061766,politics
male,2019-01-15-071411,europe
male,2019-03-22-070496,dealbook
female,2019-11-10-037843,politics
male,2019-08-30-005471,politics
female,2019-08-15-005788,politics
female,2019-09-01-003464,reader-center
male,2019-02-04-006973,europe
female,2019-06-11-009785,style
male,2019-08-08-074957,music
female,2019-06-07-010751,sports
male,2019-03-19-012350,realestate
female,2019-12-12-012074,movies
male,2019-07-26-055121,books
female,2019-01-30-095629,opinion
male,2019-01-29-017982,politics
male,2019-10-09-019621,dance
male,2019-04-17-043932,briefing
male,2019-11-21-021591,fashion
male,2019-01-30-101655,nyregion
female,2019-01-10-089543,magazine
male,2019-12-18-018052,music
male,2019-07-10-081805,business
male,2019-03-07-107302,politics
female,2019-10-29-026571,books
female,2019-06-30-011392,reader-center
female,2019-02-25-093417,travel
male,2019-05-15-031149,middleeast
male,2019-05-15-107682,americas
female,2019-01-17-032378,books
male,2019-06-15-052095,music
male,2019-02-28-113602,politics
female,2019-08-29-034024,tennis
male,2019-11-12-035038,review
female,2019-03-10-016627,politics
female,2019-09-02-023789,television
female,2019-05-20-037734,media
female,2019-04-03-128469,travel
male,2019-08-02-037242,nyregion
male,2019-12-24-021990,science
male,2019-02-14-127917,television
male,2019-02-22-121175,nyregion
male,2019-05-03-046964,sports
male,2019-09-24-117211,music
male,2019-12-13-044575,economy
male,2019-08-21-115673,economy
male,2019-06-20-055156,movies
male,2019-05-01-057449,television
male,2019-10-15-051769,movies
female,2019-10-07-045641,style
male,2019-02-19-002726,television
male,2019-12-05-008731,style
male,2019-03-04-058478,europe
male,2019-04-10-072429,design
male,2019-06-16-008014,asia
male,2019-11-22-019832,the-daily
male,2019-08-01-015781,nyregion
male,2019-05-05-010335,africa
male,2019-11-24-036158,politics
male,2019-12-18-062658,television
male,2019-10-09-023861,golf
female,2019-08-29-073770,politics
female,2019-09-12-078326,retirement
male,2019-09-19-079035,television
female,2019-11-12-078620,politics
female,2019-09-10-079276,politics
male,2019-06-05-032584,politics
female,2019-03-29-035043,television
male,2019-12-03-081350,arts
male,2019-06-05-093422,climate
male,2019-10-31-098960,europe
male,2019-07-11-078423,arts
female,2019-09-10-038287,dining
male,2019-08-07-036960,baseball
male,2019-01-11-035525,style
female,2019-09-08-047181,movies
male,2019-05-16-048181,tennis
male,2019-09-12-102093,dealbook
female,2019-09-27-047298,politics
female,2019-03-13-050842,business
female,2019-08-07-048990,nyregion
male,2019-10-23-054261,arts
female,2019-07-07-022325,soccer
male,2019-07-18-075410,politics
male,2019-03-03-054869,fashion
female,2019-03-24-055450,reader-center
female,2019-02-17-030390,t-magazine
female,2019-08-01-048269,europe
female,2019-11-20-065436,movies
female,2019-07-31-047831,sports
female,2019-08-13-105536,climate
male,2019-09-08-037556,tennis
male,2019-07-01-056133,asia
male,2019-01-13-002571,politics
male,2019-04-12-005529,music
male,2019-01-13-002715,obituaries
male,2019-04-01-079126,theater
male,2019-12-20-008834,arts
male,2019-12-10-074318,us
female,2019-06-06-013719,television
male,2019-05-07-082803,opinion
male,2019-12-18-073394,television
male,2019-10-03-018016,politics
male,2019-01-24-020365,television
female,2019-07-19-012715,opinion
female,2019-06-05-096605,us
female,2019-03-30-011771,fashion
male,2019-10-04-093741,television
male,2019-12-03-089649,dance
male,2019-04-15-022274,live
male,2019-02-14-027294,us
male,2019-10-21-022109,tennis
female,2019-02-21-028355,style
male,2019-07-22-015947,television
female,2019-07-06-009825,europe
female,2019-04-01-028598,politics
female,2019-08-23-029282,review
male,2019-06-10-100888,asia
male,2019-12-13-036029,review
male,2019-03-12-101023,politics
male,2019-07-07-046223,music
female,2019-05-06-102435,design
female,2019-06-29-046794,media
male,2019-07-30-079749,books
male,2019-04-05-046688,media
female,2019-03-27-049484,theater
male,2019-11-18-106722,fashion
female,2019-03-24-058061,reader-center
male,2019-01-19-066102,nyregion
male,2019-07-18-035697,europe
female,2019-07-22-032523,television
male,2019-05-08-058061,music
male,2019-03-20-004510,us
male,2019-05-11-029507,middleeast
